M_planet (M_Earth),M_planet (kg),Pressure (bar),Feasible,Launch Mass (kg),Num Stages,Mission Reliability
5.561773e+00,3.321491e+25,2.807216e+00,1,1.897487e+06,8,0.783743
5.561773e+00,3.321491e+25,3.290345e+00,1,1.899245e+06,8,0.783743
5.561773e+00,3.321491e+25,3.856620e+00,1,1.901282e+06,8,0.783743
5.561773e+00,3.321491e+25,4.520354e+00,1,1.904519e+06,8,0.783743
5.561773e+00,3.321491e+25,5.298317e+00,1,1.907561e+06,8,0.783743
5.561773e+00,3.321491e+25,6.210169e+00,1,1.911130e+06,8,0.783743
5.561773e+00,3.321491e+25,7.278954e+00,1,1.915318e+06,8,0.783743
5.561773e+00,3.321491e+25,8.531679e+00,1,1.920235e+06,8,0.783743
5.561773e+00,3.321491e+25,1.000000e+01,1,1.926007e+06,8,0.783743
5.996645e+00,3.581197e+25,1.000000e-01,1,2.354872e+06,8,0.783743
5.996645e+00,3.581197e+25,1.172102e-01,1,2.354948e+06,8,0.783743
5.996645e+00,3.581197e+25,1.373824e-01,1,2.355037e+06,8,0.783743
5.996645e+00,3.581197e+25,1.610262e-01,1,2.355141e+06,8,0.783743
5.996645e+00,3.581197e+25,1.887392e-01,1,2.355264e+06,8,0.783743
5.996645e+00,3.581197e+25,2.212216e-01,1,2.355407e+06,8,0.783743
5.996645e+00,3.581197e+25,2.592944e-01,1,2.355575e+06,8,0.783743
5.996645e+00,3.581197e+25,3.039195e-01,1,2.355772e+06,8,0.783743
5.996645e+00,3.581197e+25,3.562248e-01,1,2.356002e+06,8,0.783743
5.996645e+00,3.581197e+25,4.175319e-01,1,2.356271e+06,8,0.783743
5.996645e+00,3.581197e+25,4.893901e-01,1,2.356587e+06,8,0.783743
5.996645e+00,3.581197e+25,5.736153e-01,1,2.356956e+06,8,0.783743
5.996645e+00,3.581197e+25,6.723358e-01,1,2.357387e+06,8,0.783743
5.996645e+00,3.581197e+25,7.880463e-01,1,2.357892e+06,8,0.783743
5.996645e+00,3.581197e+25,9.236709e-01,1,2.358482e+06,8,0.783743
5.996645e+00,3.581197e+25,1.000000e+00,1,2.358813e+06,8,0.783743
5.996645e+00,3.581197e+25,1.082637e+00,1,2.359171e+06,8,0.783743
5.996645e+00,3.581197e+25,1.268961e+00,1,2.359976e+06,8,0.783743
5.996645e+00,3.581197e+25,1.487352e+00,1,2.360915e+06,8,0.783743
5.996645e+00,3.581197e+25,1.743329e+00,1,2.362009e+06,8,0.783743
5.996645e+00,3.581197e+25,2.043360e+00,1,2.363284e+06,8,0.783743
5.996645e+00,3.581197e+25,2.395027e+00,1,2.364768e+06,8,0.783743
5.996645e+00,3.581197e+25,2.807216e+00,1,2.366492e+06,8,0.783743
5.996645e+00,3.581197e+25,3.290345e+00,1,2.368492e+06,8,0.783743
5.996645e+00,3.581197e+25,3.856620e+00,1,2.370808e+06,8,0.783743
5.996645e+00,3.581197e+25,4.520354e+00,1,2.374509e+06,8,0.783743
5.996645e+00,3.581197e+25,5.298317e+00,1,2.377973e+06,8,0.783743
5.996645e+00,3.581197e+25,6.210169e+00,1,2.382038e+06,8,0.783743
5.996645e+00,3.581197e+25,7.278954e+00,1,2.386807e+06,8,0.783743
5.996645e+00,3.581197e+25,8.531679e+00,1,2.392411e+06,8,0.783743
5.996645e+00,3.581197e+25,1.000000e+01,1,2.398984e+06,8,0.783743
6.465520e+00,3.861209e+25,1.000000e-01,1,2.960526e+06,8,0.783743
6.465520e+00,3.861209e+25,1.172102e-01,1,2.960613e+06,8,0.783743
6.465520e+00,3.861209e+25,1.373824e-01,1,2.960715e+06,8,0.783743
6.465520e+00,3.861209e+25,1.610262e-01,1,2.960835e+06,8,0.783743
6.465520e+00,3.861209e+25,1.887392e-01,1,2.960975e+06,8,0.783743
6.465520e+00,3.861209e+25,2.212216e-01,1,2.961139e+06,8,0.783743
6.465520e+00,3.861209e+25,2.592944e-01,1,2.961331e+06,8,0.783743
6.465520e+00,3.861209e+25,3.039195e-01,1,2.961557e+06,8,0.783743
6.465520e+00,3.861209e+25,3.562248e-01,1,2.961820e+06,8,0.783743
6.465520e+00,3.861209e+25,4.175319e-01,1,2.962129e+06,8,0.783743
6.465520e+00,3.861209e+25,4.893901e-01,1,2.962490e+06,8,0.783743
6.465520e+00,3.861209e+25,5.736153e-01,1,2.962912e+06,8,0.783743
6.465520e+00,3.861209e+25,6.723358e-01,1,2.963407e+06,8,0.783743
6.465520e+00,3.861209e+25,7.880463e-01,1,2.963985e+06,8,0.783743
6.465520e+00,3.861209e+25,9.236709e-01,1,2.964660e+06,8,0.783743
6.465520e+00,3.861209e+25,1.000000e+00,1,2.965039e+06,8,0.783743
6.465520e+00,3.861209e+25,1.082637e+00,1,2.965449e+06,8,0.783743
6.465520e+00,3.861209e+25,1.268961e+00,1,2.966370e+06,8,0.783743
6.465520e+00,3.861209e+25,1.487352e+00,1,2.967445e+06,8,0.783743
6.465520e+00,3.861209e+25,1.743329e+00,1,2.968698e+06,8,0.783743
6.465520e+00,3.861209e+25,2.043360e+00,1,2.970157e+06,8,0.783743
6.465520e+00,3.861209e+25,2.395027e+00,1,2.971854e+06,8,0.783743
6.465520e+00,3.861209e+25,2.807216e+00,1,2.973826e+06,8,0.783743
6.465520e+00,3.861209e+25,3.290345e+00,1,2.976749e+06,8,0.783743
6.465520e+00,3.861209e+25,3.856620e+00,1,2.979634e+06,8,0.783743
6.465520e+00,3.861209e+25,4.520354e+00,1,2.983016e+06,8,0.783743
6.465520e+00,3.861209e+25,5.298317e+00,1,2.986984e+06,8,0.783743
6.465520e+00,3.861209e+25,6.210169e+00,1,2.991638e+06,8,0.783743
6.465520e+00,3.861209e+25,7.278954e+00,1,2.997099e+06,8,0.783743
6.465520e+00,3.861209e+25,8.531679e+00,1,3.003508e+06,8,0.783743
6.465520e+00,3.861209e+25,1.000000e+01,1,3.011030e+06,8,0.783743
6.971056e+00,4.163115e+25,1.000000e-01,1,3.630818e+06,9,0.760231
6.971056e+00,4.163115e+25,1.172102e-01,1,3.630910e+06,9,0.760231
6.971056e+00,4.163115e+25,1.373824e-01,1,3.631017e+06,9,0.760231
6.971056e+00,4.163115e+25,1.610262e-01,1,3.631143e+06,9,0.760231
6.971056e+00,4.163115e+25,1.887392e-01,1,3.631290e+06,9,0.760231
6.971056e+00,4.163115e+25,2.212216e-01,1,3.631462e+06,9,0.760231
6.971056e+00,4.163115e+25,2.592944e-01,1,3.631664e+06,9,0.760231
6.971056e+00,4.163115e+25,3.039195e-01,1,3.631900e+06,9,0.760231
6.971056e+00,4.163115e+25,3.562248e-01,1,3.632177e+06,9,0.760231
6.971056e+00,4.163115e+25,4.175319e-01,1,3.632501e+06,9,0.760231
6.971056e+00,4.163115e+25,4.893901e-01,1,3.632880e+06,9,0.760231
6.971056e+00,4.163115e+25,5.736153e-01,1,3.633324e+06,9,0.760231
6.971056e+00,4.163115e+25,6.723358e-01,1,3.633843e+06,9,0.760231
6.971056e+00,4.163115e+25,7.880463e-01,1,3.634449e+06,9,0.760231
6.971056e+00,4.163115e+25,9.236709e-01,1,3.635159e+06,9,0.760231
6.971056e+00,4.163115e+25,1.000000e+00,1,3.635557e+06,9,0.760231
6.971056e+00,4.163115e+25,1.082637e+00,1,3.635987e+06,9,0.760231
6.971056e+00,4.163115e+25,1.268961e+00,1,3.636954e+06,9,0.760231
6.971056e+00,4.163115e+25,1.487352e+00,1,3.638083e+06,9,0.760231
6.971056e+00,4.163115e+25,1.743329e+00,1,3.639399e+06,9,0.760231
6.971056e+00,4.163115e+25,2.043360e+00,1,3.640931e+06,9,0.760231
6.971056e+00,4.163115e+25,2.395027e+00,1,3.642714e+06,9,0.760231
6.971056e+00,4.163115e+25,2.807216e+00,1,3.644785e+06,9,0.760231
6.971056e+00,4.163115e+25,3.290345e+00,1,3.647188e+06,9,0.760231
6.971056e+00,4.163115e+25,3.856620e+00,1,3.649970e+06,9,0.760231
6.971056e+00,4.163115e+25,4.520354e+00,1,3.654419e+06,9,0.760231
6.971056e+00,4.163115e+25,5.298317e+00,1,3.658581e+06,9,0.760231
6.971056e+00,4.163115e+25,6.210169e+00,1,3.663463e+06,9,0.760231
6.971056e+00,4.163115e+25,7.278954e+00,1,3.669189e+06,9,0.760231
6.971056e+00,4.163115e+25,8.531679e+00,1,3.675907e+06,9,0.760231
6.971056e+00,4.163115e+25,1.000000e+01,1,3.683792e+06,9,0.760231
7.516119e+00,4.488627e+25,1.000000e-01,1,4.613932e+06,9,0.760231
7.516119e+00,4.488627e+25,1.172102e-01,1,4.614037e+06,9,0.760231
7.516119e+00,4.488627e+25,1.373824e-01,1,4.614161e+06,9,0.760231
7.516119e+00,4.488627e+25,1.610262e-01,1,4.614306e+06,9,0.760231
7.516119e+00,4.488627e+25,1.887392e-01,1,4.614475e+06,9,0.760231
7.516119e+00,4.488627e+25,2.212216e-01,1,4.614674e+06,9,0.760231
7.516119e+00,4.488627e+25,2.592944e-01,1,4.614907e+06,9,0.760231
7.516119e+00,4.488627e+25,3.039195e-01,1,4.615180e+06,9,0.760231
7.516119e+00,4.488627e+25,3.562248e-01,1,4.615499e+06,9,0.760231
7.516119e+00,4.488627e+25,4.175319e-01,1,4.615872e+06,9,0.760231
7.516119e+00,4.488627e+25,4.893901e-01,1,4.616309e+06,9,0.760231
7.516119e+00,4.488627e+25,5.736153e-01,1,4.616821e+06,9,0.760231
7.516119e+00,4.488627e+25,6.723358e-01,1,4.617419e+06,9,0.760231
7.516119e+00,4.488627e+25,7.880463e-01,1,4.618118e+06,9,0.760231
7.516119e+00,4.488627e+25,9.236709e-01,1,4.618936e+06,9,0.760231
7.516119e+00,4.488627e+25,1.000000e+00,1,4.619395e+06,9,0.760231
7.516119e+00,4.488627e+25,1.082637e+00,1,4.619891e+06,9,0.760231
7.516119e+00,4.488627e+25,1.268961e+00,1,4.621006e+06,9,0.760231
7.516119e+00,4.488627e+25,1.487352e+00,1,4.622306e+06,9,0.760231
7.516119e+00,4.488627e+25,1.743329e+00,1,4.623822e+06,9,0.760231
7.516119e+00,4.488627e+25,2.043360e+00,1,4.625588e+06,9,0.760231
7.516119e+00,4.488627e+25,2.395027e+00,1,4.627642e+06,9,0.760231
7.516119e+00,4.488627e+25,2.807216e+00,1,4.630028e+06,9,0.760231
7.516119e+00,4.488627e+25,3.290345e+00,1,4.632795e+06,9,0.760231
7.516119e+00,4.488627e+25,3.856620e+00,1,4.635998e+06,9,0.760231
7.516119e+00,4.488627e+25,4.520354e+00,1,4.641144e+06,9,0.760231
7.516119e+00,4.488627e+25,5.298317e+00,1,4.645942e+06,9,0.760231
7.516119e+00,4.488627e+25,6.210169e+00,1,4.651569e+06,9,0.760231
7.516119e+00,4.488627e+25,7.278954e+00,1,4.658169e+06,9,0.760231
7.516119e+00,4.488627e+25,8.531679e+00,1,4.665917e+06,9,0.760231
7.516119e+00,4.488627e+25,1.000000e+01,1,4.675005e+06,9,0.760231
8.103801e+00,4.839590e+25,1.000000e-01,1,5.910625e+06,9,0.760231
8.103801e+00,4.839590e+25,1.172102e-01,1,5.910747e+06,9,0.760231
8.103801e+00,4.839590e+25,1.373824e-01,1,5.910891e+06,9,0.760231
8.103801e+00,4.839590e+25,1.610262e-01,1,5.911058e+06,9,0.760231
8.103801e+00,4.839590e+25,1.887392e-01,1,5.911255e+06,9,0.760231
8.103801e+00,4.839590e+25,2.212216e-01,1,5.911486e+06,9,0.760231
8.103801e+00,4.839590e+25,2.592944e-01,1,5.911756e+06,9,0.760231
8.103801e+00,4.839590e+25,3.039195e-01,1,5.912072e+06,9,0.760231
8.103801e+00,4.839590e+25,3.562248e-01,1,5.912441e+06,9,0.760231
8.103801e+00,4.839590e+25,4.175319e-01,1,5.912875e+06,9,0.760231
8.103801e+00,4.839590e+25,4.893901e-01,1,5.913381e+06,9,0.760231
8.103801e+00,4.839590e+25,5.736153e-01,1,5.913974e+06,9,0.760231
8.103801e+00,4.839590e+25,6.723358e-01,1,5.914668e+06,9,0.760231
8.103801e+00,4.839590e+25,7.880463e-01,1,5.915479e+06,9,0.760231
8.103801e+00,4.839590e+25,9.236709e-01,1,5.916426e+06,9,0.760231
8.103801e+00,4.839590e+25,1.000000e+00,1,5.916958e+06,9,0.760231
8.103801e+00,4.839590e+25,1.082637e+00,1,5.917533e+06,9,0.760231
8.103801e+00,4.839590e+25,1.268961e+00,1,5.918825e+06,9,0.760231
8.103801e+00,4.839590e+25,1.487352e+00,1,5.920333e+06,9,0.760231
8.103801e+00,4.839590e+25,1.743329e+00,1,5.922346e+06,9,0.760231
8.103801e+00,4.839590e+25,2.043360e+00,1,5.924487e+06,9,0.760231
8.103801e+00,4.839590e+25,2.395027e+00,1,5.926997e+06,9,0.760231
8.103801e+00,4.839590e+25,2.807216e+00,1,5.929939e+06,9,0.760231
8.103801e+00,4.839590e+25,3.290345e+00,1,5.933389e+06,9,0.760231
8.103801e+00,4.839590e+25,3.856620e+00,1,5.937434e+06,9,0.760231
8.103801e+00,4.839590e+25,4.520354e+00,1,5.942178e+06,9,0.760231
8.103801e+00,4.839590e+25,5.298317e+00,1,5.947740e+06,9,0.760231
8.103801e+00,4.839590e+25,6.210169e+00,1,5.954263e+06,9,0.760231
8.103801e+00,4.839590e+25,7.278954e+00,1,5.961914e+06,9,0.760231
8.103801e+00,4.839590e+25,8.531679e+00,1,5.970890e+06,9,0.760231
8.103801e+00,4.839590e+25,1.000000e+01,1,5.981421e+06,9,0.760231
8.737433e+00,5.217995e+25,1.000000e-01,1,7.381413e+06,10,0.737424
8.737433e+00,5.217995e+25,1.172102e-01,1,7.381544e+06,10,0.737424
8.737433e+00,5.217995e+25,1.373824e-01,1,7.381697e+06,10,0.737424
8.737433e+00,5.217995e+25,1.610262e-01,1,7.381877e+06,10,0.737424
8.737433e+00,5.217995e+25,1.887392e-01,1,7.382087e+06,10,0.737424
8.737433e+00,5.217995e+25,2.212216e-01,1,7.382334e+06,10,0.737424
8.737433e+00,5.217995e+25,2.592944e-01,1,7.382623e+06,10,0.737424
8.737433e+00,5.217995e+25,3.039195e-01,1,7.382961e+06,10,0.737424
8.737433e+00,5.217995e+25,3.562248e-01,1,7.383357e+06,10,0.737424
8.737433e+00,5.217995e+25,4.175319e-01,1,7.383821e+06,10,0.737424
8.737433e+00,5.217995e+25,4.893901e-01,1,7.384363e+06,10,0.737424
8.737433e+00,5.217995e+25,5.736153e-01,1,7.384998e+06,10,0.737424
8.737433e+00,5.217995e+25,6.723358e-01,1,7.385740e+06,10,0.737424
8.737433e+00,5.217995e+25,7.880463e-01,1,7.386608e+06,10,0.737424
8.737433e+00,5.217995e+25,9.236709e-01,1,7.387622e+06,10,0.737424
8.737433e+00,5.217995e+25,1.000000e+00,1,7.388192e+06,10,0.737424
8.737433e+00,5.217995e+25,1.082637e+00,1,7.388807e+06,10,0.737424
8.737433e+00,5.217995e+25,1.268961e+00,1,7.390190e+06,10,0.737424
8.737433e+00,5.217995e+25,1.487352e+00,1,7.391803e+06,10,0.737424
8.737433e+00,5.217995e+25,1.743329e+00,1,7.393684e+06,10,0.737424
8.737433e+00,5.217995e+25,2.043360e+00,1,7.395874e+06,10,0.737424
8.737433e+00,5.217995e+25,2.395027e+00,1,7.398422e+06,10,0.737424
8.737433e+00,5.217995e+25,2.807216e+00,1,7.401380e+06,10,0.737424
8.737433e+00,5.217995e+25,3.290345e+00,1,7.404812e+06,10,0.737424
8.737433e+00,5.217995e+25,3.856620e+00,1,7.408784e+06,10,0.737424
8.737433e+00,5.217995e+25,4.520354e+00,1,7.415171e+06,10,0.737424
8.737433e+00,5.217995e+25,5.298317e+00,1,7.421121e+06,10,0.737424
8.737433e+00,5.217995e+25,6.210169e+00,1,7.428097e+06,10,0.737424
8.737433e+00,5.217995e+25,7.278954e+00,1,7.436280e+06,10,0.737424
8.737433e+00,5.217995e+25,8.531679e+00,1,7.445876e+06,10,0.737424
8.737433e+00,5.217995e+25,1.000000e+01,1,7.457135e+06,10,0.737424
9.420609e+00,5.625988e+25,1.000000e-01,1,9.571626e+06,10,0.737424
9.420609e+00,5.625988e+25,1.172102e-01,1,9.571779e+06,10,0.737424
9.420609e+00,5.625988e+25,1.373824e-01,1,9.571958e+06,10,0.737424
9.420609e+00,5.625988e+25,1.610262e-01,1,9.572168e+06,10,0.737424
9.420609e+00,5.625988e+25,1.887392e-01,1,9.572414e+06,10,0.737424
9.420609e+00,5.625988e+25,2.212216e-01,1,9.572702e+06,10,0.737424
9.420609e+00,5.625988e+25,2.592944e-01,1,9.573040e+06,10,0.737424
9.420609e+00,5.625988e+25,3.039195e-01,1,9.573435e+06,10,0.737424
9.420609e+00,5.625988e+25,3.562248e-01,1,9.573898e+06,10,0.737424
9.420609e+00,5.625988e+25,4.175319e-01,1,9.574439e+06,10,0.737424
9.420609e+00,5.625988e+25,4.893901e-01,1,9.575073e+06,10,0.737424
9.420609e+00,5.625988e+25,5.736153e-01,1,9.575815e+06,10,0.737424
9.420609e+00,5.625988e+25,6.723358e-01,1,9.576682e+06,10,0.737424
9.420609e+00,5.625988e+25,7.880463e-01,1,9.577696e+06,10,0.737424
9.420609e+00,5.625988e+25,9.236709e-01,1,9.578881e+06,10,0.737424
9.420609e+00,5.625988e+25,1.000000e+00,1,9.579546e+06,10,0.737424
9.420609e+00,5.625988e+25,1.082637e+00,1,9.580265e+06,10,0.737424
9.420609e+00,5.625988e+25,1.268961e+00,1,9.581881e+06,10,0.737424
9.420609e+00,5.625988e+25,1.487352e+00,1,9.583765e+06,10,0.737424
9.420609e+00,5.625988e+25,1.743329e+00,1,9.585962e+06,10,0.737424
9.420609e+00,5.625988e+25,2.043360e+00,1,9.588519e+06,10,0.737424
9.420609e+00,5.625988e+25,2.395027e+00,1,9.591494e+06,10,0.737424
9.420609e+00,5.625988e+25,2.807216e+00,1,9.594948e+06,10,0.737424
9.420609e+00,5.625988e+25,3.290345e+00,1,9.598954e+06,10,0.737424
9.420609e+00,5.625988e+25,3.856620e+00,1,9.603589e+06,10,0.737424
9.420609e+00,5.625988e+25,4.520354e+00,1,9.611075e+06,10,0.737424
9.420609e+00,5.625988e+25,5.298317e+00,1,9.618028e+06,10,0.737424
9.420609e+00,5.625988e+25,6.210169e+00,1,9.626180e+06,10,0.737424
9.420609e+00,5.625988e+25,7.278954e+00,1,9.635740e+06,10,0.737424
9.420609e+00,5.625988e+25,8.531679e+00,1,9.646952e+06,10,0.737424
9.420609e+00,5.625988e+25,1.000000e+01,1,9.660104e+06,10,0.737424
1.015720e+01,6.065881e+25,1.000000e-01,1,1.213324e+07,11,0.715301
1.015720e+01,6.065881e+25,1.172102e-01,1,1.213340e+07,11,0.715301
1.015720e+01,6.065881e+25,1.373824e-01,1,1.213360e+07,11,0.715301
1.015720e+01,6.065881e+25,1.610262e-01,1,1.213383e+07,11,0.715301
1.015720e+01,6.065881e+25,1.887392e-01,1,1.213409e+07,11,0.715301
1.015720e+01,6.065881e+25,2.212216e-01,1,1.213441e+07,11,0.715301
1.015720e+01,6.065881e+25,2.592944e-01,1,1.213477e+07,11,0.715301
1.015720e+01,6.065881e+25,3.039195e-01,1,1.213520e+07,11,0.715301
1.015720e+01,6.065881e+25,3.562248e-01,1,1.213571e+07,11,0.715301
1.015720e+01,6.065881e+25,4.175319e-01,1,1.213630e+07,11,0.715301
1.015720e+01,6.065881e+25,4.893901e-01,1,1.213699e+07,11,0.715301
1.015720e+01,6.065881e+25,5.736153e-01,1,1.213779e+07,11,0.715301
1.015720e+01,6.065881e+25,6.723358e-01,1,1.213874e+07,11,0.715301
1.015720e+01,6.065881e+25,7.880463e-01,1,1.213984e+07,11,0.715301
1.015720e+01,6.065881e+25,9.236709e-01,1,1.214113e+07,11,0.715301
1.015720e+01,6.065881e+25,1.000000e+00,1,1.214185e+07,11,0.715301
1.015720e+01,6.065881e+25,1.082637e+00,1,1.214263e+07,11,0.715301
1.015720e+01,6.065881e+25,1.268961e+00,1,1.214439e+07,11,0.715301
1.015720e+01,6.065881e+25,1.487352e+00,1,1.214644e+07,11,0.715301
1.015720e+01,6.065881e+25,1.743329e+00,1,1.214883e+07,11,0.715301
1.015720e+01,6.065881e+25,2.043360e+00,1,1.215161e+07,11,0.715301
1.015720e+01,6.065881e+25,2.395027e+00,1,1.215485e+07,11,0.715301
1.015720e+01,6.065881e+25,2.807216e+00,1,1.215861e+07,11,0.715301
1.015720e+01,6.065881e+25,3.290345e+00,1,1.216296e+07,11,0.715301
1.015720e+01,6.065881e+25,3.856620e+00,1,1.216801e+07,11,0.715301
1.015720e+01,6.065881e+25,4.520354e+00,1,1.217613e+07,11,0.715301
1.015720e+01,6.065881e+25,5.298317e+00,1,1.218369e+07,11,0.715301
1.015720e+01,6.065881e+25,6.210169e+00,1,1.219255e+07,11,0.715301
1.015720e+01,6.065881e+25,7.278954e+00,1,1.220294e+07,11,0.715301
1.015720e+01,6.065881e+25,8.531679e+00,1,1.221512e+07,11,0.715301
1.015720e+01,6.065881e+25,1.000000e+01,1,1.222942e+07,11,0.715301
1.095139e+01,6.540169e+25,1.000000e-01,1,1.594392e+07,11,0.715301
1.095139e+01,6.540169e+25,1.172102e-01,1,1.594412e+07,11,0.715301
1.095139e+01,6.540169e+25,1.373824e-01,1,1.594435e+07,11,0.715301
1.095139e+01,6.540169e+25,1.610262e-01,1,1.594462e+07,11,0.715301
1.095139e+01,6.540169e+25,1.887392e-01,1,1.594493e+07,11,0.715301
1.095139e+01,6.540169e+25,2.212216e-01,1,1.594530e+07,11,0.715301
1.095139e+01,6.540169e+25,2.592944e-01,1,1.594574e+07,11,0.715301
1.095139e+01,6.540169e+25,3.039195e-01,1,1.594624e+07,11,0.715301
1.095139e+01,6.540169e+25,3.562248e-01,1,1.594684e+07,11,0.715301
1.095139e+01,6.540169e+25,4.175319e-01,1,1.594753e+07,11,0.715301
1.095139e+01,6.540169e+25,4.893901e-01,1,1.594834e+07,11,0.715301
1.095139e+01,6.540169e+25,5.736153e-01,1,1.594929e+07,11,0.715301
1.095139e+01,6.540169e+25,6.723358e-01,1,1.595040e+07,11,0.715301
1.095139e+01,6.540169e+25,7.880463e-01,1,1.595170e+07,11,0.715301
1.095139e+01,6.540169e+25,9.236709e-01,1,1.595322e+07,11,0.715301
1.095139e+01,6.540169e+25,1.000000e+00,1,1.595408e+07,11,0.715301
1.095139e+01,6.540169e+25,1.082637e+00,1,1.595500e+07,11,0.715301
1.095139e+01,6.540169e+25,1.268961e+00,1,1.595707e+07,11,0.715301
1.095139e+01,6.540169e+25,1.487352e+00,1,1.595948e+07,11,0.715301
1.095139e+01,6.540169e+25,1.743329e+00,1,1.596230e+07,11,0.715301
1.095139e+01,6.540169e+25,2.043360e+00,1,1.596558e+07,11,0.715301
1.095139e+01,6.540169e+25,2.395027e+00,1,1.596939e+07,11,0.715301
1.095139e+01,6.540169e+25,2.807216e+00,1,1.597381e+07,11,0.715301
1.095139e+01,6.540169e+25,3.290345e+00,1,1.597895e+07,11,0.715301
1.095139e+01,6.540169e+25,3.856620e+00,1,1.598488e+07,11,0.715301
1.095139e+01,6.540169e+25,4.520354e+00,1,1.599449e+07,11,0.715301
1.095139e+01,6.540169e+25,5.298317e+00,1,1.600339e+07,11,0.715301
1.095139e+01,6.540169e+25,6.210169e+00,1,1.601384e+07,11,0.715301
1.095139e+01,6.540169e+25,7.278954e+00,1,1.602608e+07,11,0.715301
1.095139e+01,6.540169e+25,8.531679e+00,1,1.604044e+07,11,0.715301
1.095139e+01,6.540169e+25,1.000000e+01,1,1.605729e+07,11,0.715301
1.180767e+01,7.051542e+25,1.000000e-01,1,2.114047e+07,11,0.715301
1.180767e+01,7.051542e+25,1.172102e-01,1,2.114070e+07,11,0.715301
1.180767e+01,7.051542e+25,1.373824e-01,1,2.114097e+07,11,0.715301
1.180767e+01,7.051542e+25,1.610262e-01,1,2.114129e+07,11,0.715301
1.180767e+01,7.051542e+25,1.887392e-01,1,2.114167e+07,11,0.715301
1.180767e+01,7.051542e+25,2.212216e-01,1,2.114210e+07,11,0.715301
1.180767e+01,7.051542e+25,2.592944e-01,1,2.114262e+07,11,0.715301
1.180767e+01,7.051542e+25,3.039195e-01,1,2.114322e+07,11,0.715301
1.180767e+01,7.051542e+25,3.562248e-01,1,2.114392e+07,11,0.715301
1.180767e+01,7.051542e+25,4.175319e-01,1,2.114475e+07,11,0.715301
1.180767e+01,7.051542e+25,4.893901e-01,1,2.114571e+07,11,0.715301
1.180767e+01,7.051542e+25,5.736153e-01,1,2.114684e+07,11,0.715301
1.180767e+01,7.051542e+25,6.723358e-01,1,2.114816e+07,11,0.715301
1.180767e+01,7.051542e+25,7.880463e-01,1,2.114970e+07,11,0.715301
1.180767e+01,7.051542e+25,9.236709e-01,1,2.115150e+07,11,0.715301
1.180767e+01,7.051542e+25,1.000000e+00,1,2.115251e+07,11,0.715301
1.180767e+01,7.051542e+25,1.082637e+00,1,2.115320e+07,11,0.715301
1.180767e+01,7.051542e+25,1.268961e+00,1,2.115558e+07,11,0.715301
1.180767e+01,7.051542e+25,1.487352e+00,1,2.115837e+07,11,0.715301
1.180767e+01,7.051542e+25,1.743329e+00,1,2.116275e+07,11,0.715301
1.180767e+01,7.051542e+25,2.043360e+00,1,2.116682e+07,11,0.715301
1.180767e+01,7.051542e+25,2.395027e+00,1,2.117159e+07,11,0.715301
1.180767e+01,7.051542e+25,2.807216e+00,1,2.117719e+07,11,0.715301
1.180767e+01,7.051542e+25,3.290345e+00,1,2.118374e+07,11,0.715301
1.180767e+01,7.051542e+25,3.856620e+00,1,2.119143e+07,11,0.715301
1.180767e+01,7.051542e+25,4.520354e+00,1,2.120044e+07,11,0.715301
1.180767e+01,7.051542e+25,5.298317e+00,1,2.121100e+07,11,0.715301
1.180767e+01,7.051542e+25,6.210169e+00,1,2.122339e+07,11,0.715301
1.180767e+01,7.051542e+25,7.278954e+00,1,2.123791e+07,11,0.715301
1.180767e+01,7.051542e+25,8.531679e+00,1,2.125494e+07,11,0.715301
1.180767e+01,7.051542e+25,1.000000e+01,1,2.127490e+07,11,0.715301
1.273091e+01,7.602898e+25,1.000000e-01,1,2.735243e+07,12,0.693842
1.273091e+01,7.602898e+25,1.172102e-01,1,2.735268e+07,12,0.693842
1.273091e+01,7.602898e+25,1.373824e-01,1,2.735299e+07,12,0.693842
1.273091e+01,7.602898e+25,1.610262e-01,1,2.735334e+07,12,0.693842
1.273091e+01,7.602898e+25,1.887392e-01,1,2.735375e+07,12,0.693842
1.273091e+01,7.602898e+25,2.212216e-01,1,2.735424e+07,12,0.693842
1.273091e+01,7.602898e+25,2.592944e-01,1,2.735481e+07,12,0.693842
1.273091e+01,7.602898e+25,3.039195e-01,1,2.735547e+07,12,0.693842
1.273091e+01,7.602898e+25,3.562248e-01,1,2.735625e+07,12,0.693842
1.273091e+01,7.602898e+25,4.175319e-01,1,2.735717e+07,12,0.693842
1.273091e+01,7.602898e+25,4.893901e-01,1,2.735823e+07,12,0.693842
1.273091e+01,7.602898e+25,5.736153e-01,1,2.735948e+07,12,0.693842
1.273091e+01,7.602898e+25,6.723358e-01,1,2.736094e+07,12,0.693842
1.273091e+01,7.602898e+25,7.880463e-01,1,2.736265e+07,12,0.693842
1.273091e+01,7.602898e+25,9.236709e-01,1,2.736464e+07,12,0.693842
1.273091e+01,7.602898e+25,1.000000e+00,1,2.736576e+07,12,0.693842
1.273091e+01,7.602898e+25,1.082637e+00,1,2.736697e+07,12,0.693842
1.273091e+01,7.602898e+25,1.268961e+00,1,2.736969e+07,12,0.693842
1.273091e+01,7.602898e+25,1.487352e+00,1,2.737287e+07,12,0.693842
1.273091e+01,7.602898e+25,1.743329e+00,1,2.737656e+07,12,0.693842
1.273091e+01,7.602898e+25,2.043360e+00,1,2.738087e+07,12,0.693842
